ID,Name,Age,Region,Games,Medals
116460,Gregory Sun,39.0,特立尼达,2002冬奥会,{'NAN'}
116472,Sun Kuang-Ming,23.0,台湾,1984冬奥会,{'NAN'}
116472,Sun Kuang-Ming,27.0,台湾,1988冬奥会,{'NAN'}
116472,Sun Kuang-Ming,33.0,台湾,1994冬奥会,{'NAN'}
116472,Sun Kuang-Ming,37.0,台湾,1998冬奥会,{'NAN'}
116476,Sun Linlin,21.0,中国,2010冬奥会,"{'金牌', 'NAN'}"
116477,Sun Longjiang,17.0,中国,2010冬奥会,{'NAN'}
116485,Sun Qinghai,22.0,中国,2010冬奥会,{'NAN'}
116485,Sun Qinghai,26.0,中国,2014冬奥会,{'NAN'}
116488,Sun Ribo,21.0,中国,1998冬奥会,{'NAN'}
116488,Sun Ribo,25.0,中国,2002冬奥会,{'NAN'}
116488,Sun Ribo,29.0,中国,2006冬奥会,{'NAN'}
116489,Sun Rui,19.0,中国,2002冬奥会,{'NAN'}
116489,Sun Rui,27.0,中国,2010冬奥会,{'NAN'}
116502,Sun Xiaoping,21.0,中国,1984冬奥会,{'NAN'}
116516,Sun Zhifeng,14.0,中国,2006冬奥会,{'NAN'}
116516,Sun Zhifeng,18.0,中国,2010冬奥会,{'NAN'}
116516,Sun Zhifeng,22.0,中国,2014冬奥会,{'NAN'}
116531,Ingrid Maria Sundberg (-Nilsson),19.0,瑞典,1968冬奥会,{'NAN'}
116535,Sven Nils Patrik Sundberg,22.0,瑞典,1998冬奥会,{'NAN'}
116535,Sven Nils Patrik Sundberg,26.0,瑞典,2002冬奥会,{'NAN'}
116539,Martin Johnsrud Sundby,25.0,挪威,2010冬奥会,"{'银牌', 'NAN'}"
116539,Martin Johnsrud Sundby,29.0,挪威,2014冬奥会,"{'NAN', '铜牌'}"
116542,Sigrid Milfrid Sundby-Dybedahl,25.0,挪威,1968冬奥会,{'NAN'}
116542,Sigrid Milfrid Sundby-Dybedahl,29.0,挪威,1972冬奥会,{'NAN'}
116542,Sigrid Milfrid Sundby-Dybedahl,33.0,挪威,1976冬奥会,{'NAN'}
116545,Arnulf Sunde,24.0,挪威,1976冬奥会,{'NAN'}
116547,Per Martin Sunde,19.0,挪威,1964冬奥会,{'NAN'}
116561,Kip Gordon Sundgaard,19.0,美国,1976冬奥会,{'NAN'}
116562,Nils Gustaf Sundh,25.0,瑞典,1924冬奥会,{'NAN'}
116566,Mats Johan Sundin,26.0,瑞典,1998冬奥会,{'NAN'}
116566,Mats Johan Sundin,30.0,瑞典,2002冬奥会,{'NAN'}
116566,Mats Johan Sundin,34.0,瑞典,2006冬奥会,{'金牌'}
116567,Karl Ronnie Sundin,35.0,瑞典,2006冬奥会,{'金牌'}
116571,Nils Jrgen Sundqvist,21.0,瑞典,1984冬奥会,{'NAN'}
116571,Nils Jrgen Sundqvist,25.0,瑞典,1988冬奥会,{'NAN'}
116574,Kati Susanna Sundqvist-Venlinen,22.0,芬兰,1998冬奥会,{'NAN'}
116574,Kati Susanna Sundqvist-Venlinen,26.0,芬兰,2002冬奥会,{'NAN'}
116574,Kati Susanna Sundqvist-Venlinen,30.0,芬兰,2006冬奥会,{'NAN'}
116576,"Rebecca Lynn ""Becky"" Sundstrom (-Thometz)",21.0,美国,1998冬奥会,{'NAN'}
116576,"Rebecca Lynn ""Becky"" Sundstrom (-Thometz)",25.0,美国,2002冬奥会,{'NAN'}
116579,Lars Niklas Sundstrm,22.0,瑞典,1998冬奥会,{'NAN'}
116579,Lars Niklas Sundstrm,26.0,瑞典,2002冬奥会,{'NAN'}
116581,Tryggve Andreas Sundstrm,35.0,瑞典,1956冬奥会,{'NAN'}
116585,Sung Ching-Yang,21.0,台湾,2014冬奥会,{'NAN'}
116586,Sung Na,18.0,中国,2014冬奥会,{'NAN'}
116593,Vicky Sunohara,27.0,加拿大,1998冬奥会,{'银牌'}
116593,Vicky Sunohara,31.0,加拿大,2002冬奥会,{'金牌'}
116593,Vicky Sunohara,35.0,加拿大,2006冬奥会,{'金牌'}
116596,Jorma Ilmari Suokko,23.0,芬兰,1964冬奥会,{'NAN'}
116605,Seppo Sihveri Suoraniemi,28.0,芬兰,1980冬奥会,{'NAN'}
116607,Pekka Antero Suorsa,20.0,芬兰,1988冬奥会,{'NAN'}
116611,Alfons Supersaxo,21.0,瑞士,1948冬奥会,{'NAN'}
116611,Alfons Supersaxo,25.0,瑞士,1952冬奥会,{'NAN'}
116628,Andrey Aleksandrovich Suraykin,23.0,俄罗斯,1972冬奥会,{'银牌'}
116632,Eliza Beata Surdyka,20.0,波兰,1998冬奥会,{'NAN'}
116636,"Dorothy Louise Surgenor (Lynch-, Modenese-, -Ronning)",24.0,美国,1956冬奥会,{'NAN'}
116638,Reto Suri,24.0,瑞士,2014冬奥会,{'NAN'}
116647,Tom Surov,24.0,斯洛伐克,2006冬奥会,{'NAN'}
116647,Tom Surov,32.0,斯洛伐克,2014冬奥会,{'NAN'}
116666,Maksim Yuryevich Sushinsky,31.0,俄罗斯,2006冬奥会,{'NAN'}
116667,Timo Antero Susi,21.0,芬兰,1980冬奥会,{'NAN'}
116667,Timo Antero Susi,29.0,芬兰,1988冬奥会,{'银牌'}
116679,Iraida Suslova (-Akvilyova),25.0,俄罗斯,1980冬奥会,{'NAN'}
116683,Hansruedi Sssli,24.0,瑞士,1976冬奥会,{'NAN'}
116685,Izidor uteri,28.0,斯洛文尼亚,2006冬奥会,{'NAN'}
116685,Izidor uteri,32.0,斯洛文尼亚,2010冬奥会,{'NAN'}
116685,Izidor uteri,36.0,斯洛文尼亚,2014冬奥会,{'NAN'}
116689,Agata Katarzyna Suszka,20.0,波兰,1992冬奥会,{'NAN'}
116689,Agata Katarzyna Suszka,22.0,波兰,1994冬奥会,{'NAN'}
116689,Agata Katarzyna Suszka,26.0,波兰,1998冬奥会,{'NAN'}
116699,Fabienne Suter,25.0,瑞士,2010冬奥会,{'NAN'}
116699,Fabienne Suter,29.0,瑞士,2014冬奥会,{'NAN'}
116701,Gary Lee Suter,33.0,美国,1998冬奥会,{'NAN'}
116701,Gary Lee Suter,37.0,美国,2002冬奥会,{'银牌'}
116703,"Robert Allen ""Rob"" Suter",22.0,美国,1980冬奥会,{'金牌'}
116704,Ryan Suter,25.0,美国,2010冬奥会,{'银牌'}
116704,Ryan Suter,29.0,美国,2014冬奥会,{'NAN'}
116714,Hector Easdale Sutherland,20.0,加拿大,1948冬奥会,{'NAN'}
116715,Hugh Robert Sutherland,25.0,加拿大,1932冬奥会,{'金牌'}
116722,Arto Juhani Sutinen,25.0,芬兰,1980冬奥会,{'NAN'}
116725,Masatoshi Suto,22.0,日本,1968冬奥会,{'NAN'}
116730,Katharina Sutter,33.0,瑞士,2002冬奥会,{'NAN'}
116731,Patrick Sutter,31.0,瑞士,2002冬奥会,{'NAN'}
116737,Sigmund Suttner,27.0,德国,1980冬奥会,{'NAN'}
116752,"Bernard Harold ""Tom"" Sutton",31.0,英国,1924冬奥会,{'NAN'}
116754,Julie Sutton-Skinner,33.0,加拿大,2002冬奥会,{'铜牌'}
116762,Taisto Juhani Suutarinen,24.0,芬兰,1968冬奥会,{'NAN'}
116762,Taisto Juhani Suutarinen,28.0,芬兰,1972冬奥会,"{'银牌', 'NAN'}"
116762,Taisto Juhani Suutarinen,32.0,芬兰,1976冬奥会,"{'银牌', 'NAN'}"
116764,Vclav Sva,26.0,捷克共和国,1976冬奥会,{'NAN'}
116766,Zvone uvak,25.0,塞尔维亚,1984冬奥会,{'NAN'}
116778,Aleksey Edmundovich Suvorov,22.0,俄罗斯,2014冬奥会,{'NAN'}
116781,Gabriela Suvov (-Lehk),20.0,捷克共和国,1992冬奥会,{'NAN'}
116781,Gabriela Suvov (-Lehk),22.0,捷克共和国,1994冬奥会,{'NAN'}
116797,Akihiko Suzuki,27.0,日本,1972冬奥会,{'NAN'}
116798,Akiko Suzuki,24.0,日本,2010冬奥会,{'NAN'}
116798,Akiko Suzuki,28.0,日本,2014冬奥会,{'NAN'}
116808,Fuyuko Suzuki (-Tachizaki),21.0,日本,2010冬奥会,{'NAN'}
116808,Fuyuko Suzuki (-Tachizaki),25.0,日本,2014冬奥会,{'NAN'}
116809,Hideo Suzuki,22.0,日本,1972冬奥会,{'NAN'}
116813,Hiroshi Suzuki,20.0,日本,1994冬奥会,{'NAN'}
116813,Hiroshi Suzuki,24.0,日本,1998冬奥会,{'NAN'}
116813,Hiroshi Suzuki,28.0,日本,2002冬奥会,{'NAN'}
116813,Hiroshi Suzuki,36.0,日本,2010冬奥会,{'NAN'}
116813,Hiroshi Suzuki,40.0,日本,2014冬奥会,{'NAN'}
116814,Hiroyuki Suzuki,28.0,日本,1988冬奥会,{'NAN'}
116816,Keiichi Suzuki,21.0,日本,1964冬奥会,{'NAN'}
116816,Keiichi Suzuki,25.0,日本,1968冬奥会,{'NAN'}
116816,Keiichi Suzuki,29.0,日本,1972冬奥会,{'NAN'}
116820,Manabu Suzuki,29.0,日本,1976冬奥会,{'NAN'}
116821,Masaki Suzuki,23.0,日本,1968冬奥会,{'NAN'}
116821,Masaki Suzuki,27.0,日本,1972冬奥会,{'NAN'}
116821,Masaki Suzuki,31.0,日本,1976冬奥会,{'NAN'}
116826,Rina Suzuki,23.0,日本,2014冬奥会,{'NAN'}
116829,Sena Suzuki,22.0,日本,2014冬奥会,{'NAN'}
116840,Yasushi Suzuki,21.0,日本,1984冬奥会,{'NAN'}
116851,Christoffer Svae,27.0,挪威,2010冬奥会,{'银牌'}
116851,Christoffer Svae,31.0,挪威,2014冬奥会,{'NAN'}
116852,Martin vagerko,16.0,捷克共和国,1984冬奥会,{'NAN'}
116852,Martin vagerko,26.0,斯洛伐克,1994冬奥会,{'NAN'}
116858,Gunde Anders Svan,22.0,瑞典,1984冬奥会,"{'金牌', '银牌', '铜牌'}"
116858,Gunde Anders Svan,26.0,瑞典,1988冬奥会,"{'金牌', 'NAN'}"
116861,Kurt Erik Gustaf Svanberg,34.0,瑞典,1948冬奥会,{'NAN'}
116863,Ladislav vanda,28.0,捷克共和国,1988冬奥会,"{'NAN', '铜牌'}"
116865,Aivis vns,24.0,拉脱维亚,1994冬奥会,{'NAN'}
116870,Hildegarde varce (-Geela),28.0,拉脱维亚,1936冬奥会,{'NAN'}
116871,Nils Edvard Svrd,23.0,瑞典,1932冬奥会,{'NAN'}
116872,Anna Maria Svrd-Le Moine (Bergstrm-),32.0,瑞典,2006冬奥会,{'金牌'}
116872,Anna Maria Svrd-Le Moine (Bergstrm-),36.0,瑞典,2010冬奥会,{'金牌'}
116873,Miloslav vaek,21.0,捷克共和国,1964冬奥会,{'NAN'}
116876,Jens Arne Svartedal,29.0,挪威,2006冬奥会,"{'银牌', 'NAN'}"
116876,Jens Arne Svartedal,33.0,挪威,2010冬奥会,{'NAN'}
116878,Jan Svato,25.0,捷克共和国,1936冬奥会,{'NAN'}
116879,Marek Svato,23.0,斯洛伐克,2006冬奥会,{'NAN'}
116887,Hans Ingemar Svedberg,28.0,瑞典,1960冬奥会,{'NAN'}
116888,Jan Lennart Svedberg,23.0,瑞典,1968冬奥会,{'NAN'}
116891,Frida Anna Linna Svedin-Thunstrm,20.0,瑞典,2010冬奥会,{'NAN'}
116892,sa Elisabeth Svedmark,18.0,瑞典,1980冬奥会,{'NAN'}
116897,Rbert vehla,23.0,捷克共和国,1992冬奥会,{'铜牌'}
116897,Rbert vehla,25.0,斯洛伐克,1994冬奥会,{'NAN'}
116897,Rbert vehla,29.0,斯洛伐克,1998冬奥会,{'NAN'}
116904,Trausti Sveinsson,33.0,冰岛,1976冬奥会,{'NAN'}
116905,rhallur Sveinsson,19.0,冰岛,1964冬奥会,{'NAN'}
116910,Tor Svendsberget,24.0,挪威,1972冬奥会,{'NAN'}
116910,Tor Svendsberget,28.0,挪威,1976冬奥会,{'NAN'}
116916,Emil Hegle Svendsen,20.0,挪威,2006冬奥会,{'NAN'}
116916,Emil Hegle Svendsen,24.0,挪威,2010冬奥会,"{'金牌', '银牌', 'NAN'}"
116916,Emil Hegle Svendsen,28.0,挪威,2014冬奥会,"{'金牌', 'NAN'}"
116922,Markus Anton Svendsen,26.0,挪威,1968冬奥会,{'NAN'}
116929,Helge Svensen,22.0,挪威,1976冬奥会,{'NAN'}
116930,Carsten Svensgaard,27.0,丹麦,2002冬奥会,{'NAN'}
116962,Kjell Gustaf Svensson,21.0,瑞典,1960冬奥会,{'NAN'}
116962,Kjell Gustaf Svensson,25.0,瑞典,1964冬奥会,{'银牌'}
116963,Lars ke Svensson,25.0,瑞典,1952冬奥会,{'铜牌'}
116963,Lars ke Svensson,29.0,瑞典,1956冬奥会,{'NAN'}
116966,Lars Magnus Svensson,30.0,瑞典,1994冬奥会,{'金牌'}
116982,Stanislav Sventek,33.0,捷克共和国,1964冬奥会,{'铜牌'}
116985,Nataliya Sverchikova,23.0,乌克兰,1998冬奥会,{'NAN'}
116991,Mateja Svet,15.0,塞尔维亚,1984冬奥会,{'NAN'}
116991,Mateja Svet,19.0,塞尔维亚,1988冬奥会,"{'银牌', 'NAN'}"
116992,Yury Svetikov,24.0,俄罗斯,1972冬奥会,{'NAN'}
116993,Sergey Aleksandrovich Svetlov,27.0,俄罗斯,1988冬奥会,{'金牌'}
116995,Zdenek vigelj,NAN,塞尔维亚,1924冬奥会,{'NAN'}
116997,Aksel Lund Svindal,23.0,挪威,2006冬奥会,{'NAN'}
116997,Aksel Lund Svindal,27.0,挪威,2010冬奥会,"{'金牌', '银牌', 'NAN', '铜牌'}"
116997,Aksel Lund Svindal,31.0,挪威,2014冬奥会,{'NAN'}
116998,Karin Sofia Svingstedt,23.0,瑞典,1988冬奥会,{'NAN'}
116999,Aleksandr Vasilyevich Svinin,25.0,俄罗斯,1984冬奥会,{'NAN'}
117005,Yevgeny Sviridov,27.0,乌兹别克斯坦,2002冬奥会,{'NAN'}
117006,Nataliya Viktorovna Sviridova-Kalinovskaya,24.0,白俄罗斯,2002冬奥会,{'NAN'}
117008,Pavol Svitana,27.0,捷克共和国,1976冬奥会,{'银牌'}
117015,Jaroslav Svoboda,27.0,捷克共和国,1972冬奥会,{'NAN'}
117023,Oldich Svoboda,25.0,捷克共和国,1992冬奥会,{'铜牌'}
117024,Petr Svoboda,31.0,捷克共和国,1998冬奥会,{'金牌'}
117026,Radoslav Svoboda,26.0,捷克共和国,1984冬奥会,{'银牌'}
117032,Gabriela Svobodov-Sekajov (-Soukalov),22.0,捷克共和国,1976冬奥会,{'NAN'}
117032,Gabriela Svobodov-Sekajov (-Soukalov),26.0,捷克共和国,1980冬奥会,{'NAN'}
117032,Gabriela Svobodov-Sekajov (-Soukalov),30.0,捷克共和国,1984冬奥会,"{'银牌', 'NAN'}"
117040,Ji vub,21.0,捷克共和国,1980冬奥会,{'NAN'}
117053,Jerod Swallow,27.0,美国,1994冬奥会,{'NAN'}
117053,Jerod Swallow,31.0,美国,1998冬奥会,{'NAN'}
117057,Adrian Wildman Swan,19.0,澳大利亚,1952冬奥会,{'NAN'}
117064,Robert Swan,20.0,加拿大,1964冬奥会,{'NAN'}
117064,Robert Swan,24.0,加拿大,1968冬奥会,{'NAN'}
117078,George Raymond Swarbrick,21.0,加拿大,1964冬奥会,{'NAN'}
117083,Britt Swartley,26.0,美国,1998冬奥会,{'NAN'}
117084,Magnus Johan Swartling,27.0,瑞典,1998冬奥会,{'NAN'}
117084,Magnus Johan Swartling,31.0,瑞典,2002冬奥会,{'NAN'}
117084,Magnus Johan Swartling,35.0,瑞典,2006冬奥会,{'NAN'}
117089,Fraser Sweatman,22.0,加拿大,1936冬奥会,{'NAN'}
117097,Megan Sweeney,22.0,美国,2010冬奥会,{'NAN'}
117102,"Timothy Paul ""Tim"" Sweeney",24.0,美国,1992冬奥会,{'NAN'}
117104,"William Michael ""Bill"" Sweet",24.0,英国,1972冬奥会,{'NAN'}
117104,"William Michael ""Bill"" Sweet",28.0,英国,1976冬奥会,{'NAN'}
117105,Graham J. Sweet,27.0,英国,1976冬奥会,{'NAN'}
117106,Jonathan Sweet,24.0,澳大利亚,1998冬奥会,{'NAN'}
117112,Sandi Sue Sweitzer (-Wagelein),21.0,美国,1968冬奥会,{'NAN'}
117114,Grund Anna Swenn Larsson,22.0,瑞典,2014冬奥会,{'NAN'}
117115,"Robert Joseph ""Bob"" Swenning",23.0,美国,1948冬奥会,{'NAN'}
117116,Carl Swenson,23.0,美国,1994冬奥会,{'NAN'}
117116,Carl Swenson,31.0,美国,2002冬奥会,{'NAN'}
117116,Carl Swenson,35.0,美国,2006冬奥会,{'NAN'}
117121,Andrzej Lucjan witek,30.0,波兰,1988冬奥会,{'NAN'}
117125,Tadeusz Jzef wicarz,31.0,波兰,1952冬奥会,{'NAN'}
117127,Nancy Louise Swider-Peltz,19.0,美国,1976冬奥会,{'NAN'}
117127,Nancy Louise Swider-Peltz,27.0,美国,1984冬奥会,{'NAN'}
117127,Nancy Louise Swider-Peltz,31.0,美国,1988冬奥会,{'NAN'}
117128,"Nancy Swider-Peltz, Jr.",23.0,美国,2010冬奥会,{'NAN'}
117131,Rudi Swiegers,26.0,加拿大,2014冬奥会,{'NAN'}
117147,Andrew Swim,26.0,加拿大,1988冬奥会,{'NAN'}
117150,Bart Ren M. Swings,22.0,比利时,2014冬奥会,{'NAN'}
117158,Ann E. Swisshelm (-Silver),33.0,美国,2002冬奥会,{'NAN'}
117158,Ann E. Swisshelm (-Silver),45.0,美国,2014冬奥会,{'NAN'}
117159,Tomasz Tadeusz wist,23.0,波兰,1998冬奥会,{'NAN'}
117159,Tomasz Tadeusz wist,27.0,波兰,2002冬奥会,{'NAN'}
117160,Andrzej Zdzisaw wistak,28.0,波兰,1992冬奥会,{'NAN'}
117169,"Gregory Samuel ""Greg"" Swor",20.0,美国,1972冬奥会,{'NAN'}
117203,"Konstantinos ""Kostas"" Sykaras",29.0,希腊,2014冬奥会,{'NAN'}
117214,Michal Skora,28.0,捷克共和国,2002冬奥会,{'NAN'}
117215,Petr Skora,25.0,捷克共和国,2002冬奥会,{'NAN'}
117218,Thomas Sykora,25.0,奥地利,1994冬奥会,{'NAN'}
117218,Thomas Sykora,29.0,奥地利,1998冬奥会,{'铜牌'}
117239,Jrme Sylvestre,22.0,加拿大,2002冬奥会,{'NAN'}
117240,"Joseph Henry Lopold ""Leo"" Sylvestre",19.0,加拿大,1932冬奥会,{'NAN'}
117242,Aleksandr Valentinovich Syman,24.0,白俄罗斯,2002冬奥会,{'NAN'}
117242,Aleksandr Valentinovich Syman,28.0,白俄罗斯,2006冬奥会,{'NAN'}
117242,Aleksandr Valentinovich Syman,32.0,白俄罗斯,2010冬奥会,{'NAN'}
117243,"Thomas Woods ""Tom"" Syme",19.0,英国,1948冬奥会,{'NAN'}
117260,Frank Allan Synnott,32.0,美国,1924冬奥会,{'银牌'}
117262,Ludwik Synowiec,22.0,波兰,1980冬奥会,{'NAN'}
117262,Ludwik Synowiec,26.0,波兰,1984冬奥会,{'NAN'}
117264,Aleksandr Valeryevich Syomin,25.0,俄罗斯,2010冬奥会,{'NAN'}
117264,Aleksandr Valeryevich Syomin,29.0,俄罗斯,2014冬奥会,{'NAN'}
117296,Odd Syversen,22.0,挪威,1968冬奥会,{'NAN'}
117299,Frode Hermann Syvertsen,25.0,挪威,1988冬奥会,{'NAN'}
117307,Shannon Lynn Szabados,23.0,加拿大,2010冬奥会,{'金牌'}
117307,Shannon Lynn Szabados,27.0,加拿大,2014冬奥会,{'金牌'}
117323,Geza Szabo,23.0,罗马尼亚,1964冬奥会,{'NAN'}
117323,Geza Szabo,27.0,罗马尼亚,1968冬奥会,{'NAN'}
117328,Iuliu Szabo,23.0,罗马尼亚,1964冬奥会,{'NAN'}
117328,Iuliu Szabo,27.0,罗马尼亚,1968冬奥会,{'NAN'}
117333,Krisztin Szab,27.0,匈牙利,2002冬奥会,{'NAN'}
117347,Miln Gbor Szab,23.0,匈牙利,2014冬奥会,{'NAN'}
117364,Katarzyna Irena Szafraska (-Sosgrnik),22.0,波兰,1988冬奥会,{'NAN'}
117365,Artur Szafraski,22.0,波兰,1994冬奥会,{'NAN'}
117366,Marcin Zbigniew Szafraski,20.0,波兰,1992冬奥会,{'NAN'}
117366,Marcin Zbigniew Szafraski,22.0,波兰,1994冬奥会,{'NAN'}
117370,Andrzej Szal,22.0,波兰,1964冬奥会,{'NAN'}
117378,Lszl Szalay,21.0,匈牙利,1936冬奥会,{'NAN'}
117381,Sndor Szalay,38.0,匈牙利,1932冬奥会,{'NAN'}
117389,Ferenc Szamosi (Sztoics),20.0,匈牙利,1936冬奥会,{'NAN'}
117394,Kornl Sznt,23.0,匈牙利,2002冬奥会,{'NAN'}
117401,Leszek Szarejko,19.0,波兰,1992冬奥会,{'NAN'}
117401,Leszek Szarejko,21.0,波兰,1994冬奥会,{'NAN'}
117417,Stanisaw Szczepaniak,29.0,波兰,1964冬奥会,{'NAN'}
117417,Stanisaw Szczepaniak,33.0,波兰,1968冬奥会,{'NAN'}
117420,Andrzej Szczepaniec,19.0,波兰,1972冬奥会,{'NAN'}
117433,ukasz Szczurek,21.0,波兰,2010冬奥会,{'NAN'}
117433,ukasz Szczurek,25.0,波兰,2014冬奥会,{'NAN'}
117435,Piotr Jan Szczypa,19.0,波兰,1968冬奥会,{'NAN'}
117455,Tams Szkely,24.0,匈牙利,1948冬奥会,{'NAN'}
117465,Attila Szekrnyessy,23.0,匈牙利,1936冬奥会,{'NAN'}
117466,Piroska Szekrnyessy,19.0,匈牙利,1936冬奥会,{'NAN'}
117471,Kai Alexander Szelig,22.0,德国,1988冬奥会,{'NAN'}
117471,Kai Alexander Szelig,26.0,德国,1992冬奥会,{'NAN'}
117471,Kai Alexander Szelig,28.0,德国,1994冬奥会,{'金牌'}
117471,Kai Alexander Szelig,32.0,德国,1998冬奥会,{'NAN'}
117476,va Erika Szemcsk,18.0,匈牙利,1994冬奥会,{'NAN'}
117476,va Erika Szemcsk,22.0,匈牙利,1998冬奥会,{'NAN'}
117480,Karol Wilhelm Szenajch (Schneich),21.0,波兰,1928冬奥会,{'NAN'}
117485,Ildik Szendrdi-Kvri (Szeiler-),21.0,匈牙利,1952冬奥会,{'NAN'}
117485,Ildik Szendrdi-Kvri (Szeiler-),33.0,匈牙利,1964冬奥会,{'NAN'}
117495,Csaba Szentptery,23.0,匈牙利,1992冬奥会,{'NAN'}
117496,Bla (Vojtech-) Szepes (Strauch-),20.0,匈牙利,1924冬奥会,{'NAN'}
117497,Gyula (Jlius-) Szepes (Strauch-),28.0,匈牙利,1928冬奥会,{'NAN'}
117508,Tanja Szewczenko,16.0,德国,1994冬奥会,{'NAN'}
117517,Pter Szikla,24.0,匈牙利,1948冬奥会,{'NAN'}
117547,Stanisaw Szlendak,31.0,波兰,1952冬奥会,{'NAN'}
117563,Emke Szcs,28.0,匈牙利,2014冬奥会,{'NAN'}
117573,Robin Szolkowy,26.0,德国,2006冬奥会,{'NAN'}
117573,Robin Szolkowy,30.0,德国,2010冬奥会,{'铜牌'}
117573,Robin Szolkowy,34.0,德国,2014冬奥会,{'铜牌'}
117574,Lszl Szolls,24.0,匈牙利,1932冬奥会,{'铜牌'}
117574,Lszl Szolls,28.0,匈牙利,1936冬奥会,{'铜牌'}
117575,va Szllsi,17.0,匈牙利,1952冬奥会,{'NAN'}
117578,Ivett Szllsi,19.0,匈牙利,2002冬奥会,{'NAN'}
117587,Jacek Szopiski,24.0,波兰,1988冬奥会,{'NAN'}
117588,Robert Wojciech Szopiski,22.0,波兰,1984冬奥会,{'NAN'}
117588,Robert Wojciech Szopiski,26.0,波兰,1988冬奥会,{'NAN'}
117588,Robert Wojciech Szopiski,30.0,波兰,1992冬奥会,{'NAN'}
117604,Jan Szpunar,23.0,波兰,1976冬奥会,{'NAN'}
117614,Karolina Sztokfisz,24.0,波兰,2014冬奥会,{'NAN'}
117615,Andrzej Maria Sztolf,22.0,波兰,1964冬奥会,{'NAN'}
117636,David Szurman,20.0,捷克共和国,2002冬奥会,{'NAN'}
117643,Zuzanna Szwed (-Parchem),14.0,波兰,1992冬奥会,{'NAN'}
117645,"Silvester ""Silvio"" Szybisti",26.0,奥地利,1988冬奥会,{'NAN'}
117649,Agnieszka Szymaczak,29.0,波兰,2014冬奥会,{'NAN'}
117655,Jan Marek Szymaski,24.0,波兰,2014冬奥会,"{'NAN', '铜牌'}"
117657,Jzef Szymaski,29.0,波兰,1956冬奥会,{'NAN'}
117666,Kerstin Szymkowiak (Jrgens-),32.0,德国,2010冬奥会,{'银牌'}
117678,Anna Tabacchi,15.0,意大利,1992冬奥会,{'NAN'}
117679,Giovanni Tabacchi,24.0,意大利,1956冬奥会,{'NAN'}
117696,Maki Tabata,19.0,日本,1994冬奥会,{'NAN'}
117696,Maki Tabata,27.0,日本,2002冬奥会,{'NAN'}
117696,Maki Tabata,31.0,日本,2006冬奥会,{'NAN'}
117696,Maki Tabata,35.0,日本,2010冬奥会,"{'银牌', 'NAN'}"
117696,Maki Tabata,39.0,日本,2014冬奥会,{'NAN'}
117703,Gonzalo Taboada y Martnez de Irujo,27.0,西班牙,1956冬奥会,{'NAN'}
117736,Osamu Tada,24.0,日本,1960冬奥会,{'NAN'}
117737,Hiroshi Tadano,22.0,日本,1936冬奥会,{'NAN'}
117766,Ildegarda Taffra,17.0,意大利,1952冬奥会,{'NAN'}
117766,Ildegarda Taffra,21.0,意大利,1956冬奥会,{'NAN'}
117769,John Philip Taft,21.0,美国,1976冬奥会,{'NAN'}
117777,Michelle Taggart,27.0,美国,1998冬奥会,{'NAN'}
117782,Victor Tagle,19.0,智利,1960冬奥会,{'NAN'}
117783,Elena Tagliabue,24.0,意大利,2002冬奥会,{'NAN'}
117785,Tommaso Tagliaferri,23.0,意大利,2006冬奥会,{'NAN'}
117791,Imre Tagscherer,29.0,匈牙利,2002冬奥会,{'NAN'}
117791,Imre Tagscherer,33.0,匈牙利,2006冬奥会,{'NAN'}
117791,Imre Tagscherer,37.0,匈牙利,2010冬奥会,{'NAN'}
117792,Zoltn Tagscherer,25.0,匈牙利,2002冬奥会,{'NAN'}
117792,Zoltn Tagscherer,29.0,匈牙利,2006冬奥会,{'NAN'}
117792,Zoltn Tagscherer,33.0,匈牙利,2010冬奥会,{'NAN'}
117793,Emiko Taguchi,20.0,日本,1972冬奥会,{'NAN'}
117801,Andrea Tagwerker,17.0,奥地利,1988冬奥会,{'NAN'}
117801,Andrea Tagwerker,21.0,奥地利,1992冬奥会,{'NAN'}
117801,Andrea Tagwerker,23.0,奥地利,1994冬奥会,{'铜牌'}
117801,Andrea Tagwerker,27.0,奥地利,1998冬奥会,{'NAN'}
117817,Phillip Tahmindjis,20.0,澳大利亚,1988冬奥会,{'NAN'}
117817,Phillip Tahmindjis,24.0,澳大利亚,1992冬奥会,{'NAN'}
117817,Phillip Tahmindjis,26.0,澳大利亚,1994冬奥会,{'NAN'}
117838,Hannu Allan Taipale,27.0,芬兰,1968冬奥会,"{'NAN', '铜牌'}"
117838,Hannu Allan Taipale,31.0,芬兰,1972冬奥会,{'NAN'}
117841,Kuisma Taipale,31.0,芬兰,2002冬奥会,{'NAN'}
117850,Victor Hubert Tait,35.0,英国,1928冬奥会,{'NAN'}
117859,"Rudolf ""Rudy"" Tajcnr",23.0,捷克共和国,1972冬奥会,{'铜牌'}
117868,Leopold Tajner,26.0,波兰,1948冬奥会,{'NAN'}
117868,Leopold Tajner,30.0,波兰,1952冬奥会,{'NAN'}
117869,Tomisaw Tajner,18.0,波兰,2002冬奥会,{'NAN'}
117870,Wadysaw Tajner,20.0,波兰,1956冬奥会,{'NAN'}
117870,Wadysaw Tajner,24.0,波兰,1960冬奥会,{'NAN'}
117874,Tak In-Suk,22.0,朝鲜,1972冬奥会,{'NAN'}
