ID,Name,Age,Region,Event,Year
99483,Gerhard Redl,25.0,奥地利,雪车男子四人座,1988
99483,Gerhard Redl,31.0,奥地利,雪车男子四人座,1994
99487,Krijnis Rdlihs,25.0,拉脱维亚,冰球男子冰球,2006
99487,Krijnis Rdlihs,29.0,拉脱维亚,冰球男子冰球,2010
99487,Krijnis Rdlihs,33.0,拉脱维亚,冰球男子冰球,2014
99488,Mielis Rdlihs,21.0,拉脱维亚,冰球男子冰球,2006
99488,Mielis Rdlihs,25.0,拉脱维亚,冰球男子冰球,2010
99488,Mielis Rdlihs,29.0,拉脱维亚,冰球男子冰球,2014
99491,Travis Lawton Redman,25.0,美国,冬季两项男子10公里短距离,2002
99491,Travis Lawton Redman,25.0,美国,冬季两项男子12.5公里追逐,2002
99491,Travis Lawton Redman,25.0,美国,冬季两项男子4×7.5公里接力赛,2002
99492,Craig Sanford Redmond,18.0,加拿大,冰球男子冰球,1984
99496,Franz Rednak,30.0,奥地利,雪车男子四人座,1980
99508,Allison Lynn Reed,15.0,乔治亚州,花样滑冰混合冰上舞蹈,2010
99510,Cathy Reed,22.0,日本,花样滑冰混合冰上舞蹈,2010
99510,Cathy Reed,26.0,日本,花样滑冰混合冰上舞蹈,2014
99510,Cathy Reed,26.0,日本,花样滑冰团体,2014
99511,Chris Reed,20.0,日本,花样滑冰混合冰上舞蹈,2010
99511,Chris Reed,24.0,日本,花样滑冰混合冰上舞蹈,2014
99511,Chris Reed,24.0,日本,花样滑冰团体,2014
99518,Kylie Reed,31.0,澳大利亚,雪车女子两人座,2006
99533,David Rees,24.0,加拿大,越野滑雪男子15公里,1968
99533,David Rees,24.0,加拿大,越野滑雪男子30公里,1968
99533,David Rees,24.0,加拿大,越野滑雪男子50公里,1968
99533,David Rees,24.0,加拿大,越野滑雪男子4×10公里接力赛,1968
99534,David Edgar Rees,23.0,英国,越野滑雪男子15公里,1964
99534,David Edgar Rees,23.0,英国,越野滑雪男子4×10公里接力赛,1964
99546,John Reeve,50.0,美国维尔京群岛,雪车男子二人座,1988
99572,Branislav Regec,24.0,斯洛伐克,雪橇混合男子双人,2010
99574,Robyn Regehr,25.0,加拿大,冰球男子冰球,2006
99584,Gina Regland-Sigstad,24.0,挪威,越野滑雪女子10公里,1952
99584,Gina Regland-Sigstad,28.0,挪威,越野滑雪女子10公里,1956
99584,Gina Regland-Sigstad,28.0,挪威,越野滑雪女子3×5公里接力,1956
99592,Cdric Regnier-Lafforgue,24.0,法国,自由式滑雪男子雪上技巧,2002
99593,Julien Regnier-Lafforgue,18.0,法国,自由式滑雪男子雪上技巧,1998
99594,Francisco Alfredo Rego,41.0,危地马拉,高山滑雪男子大回转,1988
99594,Francisco Alfredo Rego,41.0,危地马拉,高山滑雪男子回转,1988
99596,Krisztina Regczy,20.0,匈牙利,花样滑冰混合冰上舞蹈,1976
99596,Krisztina Regczy,24.0,匈牙利,花样滑冰混合冰上舞蹈,1980
99599,Mrta Vastagh Regs,20.0,匈牙利,高山滑雪女子大回转,2002
99599,Mrta Vastagh Regs,20.0,匈牙利,高山滑雪女子回转,2002
99613,Liliana ehkov (-Stechov),21.0,捷克共和国,花样滑冰混合冰上舞蹈,1980
99614,Viera ehkov,23.0,捷克共和国,花样滑冰混合冰上舞蹈,1988
99623,Aivar Rehemaa,23.0,爱沙尼亚,越野滑雪男子短距离,2006
99623,Aivar Rehemaa,23.0,爱沙尼亚,越野滑雪男子50公里,2006
99623,Aivar Rehemaa,23.0,爱沙尼亚,越野滑雪男子30公里双追逐,2006
99623,Aivar Rehemaa,23.0,爱沙尼亚,越野滑雪男子4×10公里接力赛,2006
99623,Aivar Rehemaa,27.0,爱沙尼亚,越野滑雪男子15公里,2010
99623,Aivar Rehemaa,27.0,爱沙尼亚,越野滑雪男子50公里,2010
99623,Aivar Rehemaa,27.0,爱沙尼亚,越野滑雪男子30公里双追逐,2010
99623,Aivar Rehemaa,27.0,爱沙尼亚,越野滑雪男子4×10公里接力赛,2010
99623,Aivar Rehemaa,31.0,爱沙尼亚,越野滑雪男子15公里,2014
99623,Aivar Rehemaa,31.0,爱沙尼亚,越野滑雪男子50公里,2014
99623,Aivar Rehemaa,31.0,爱沙尼亚,越野滑雪男子30公里双追逐,2014
99623,Aivar Rehemaa,31.0,爱沙尼亚,越野滑雪男子4×10公里接力赛,2014
99641,Christian Reich,24.0,瑞士,雪车男子二人座,1992
99641,Christian Reich,24.0,瑞士,雪车男子四人座,1992
99641,Christian Reich,26.0,瑞士,雪车男子四人座,1994
99641,Christian Reich,30.0,瑞士,雪车男子二人座,1998
99641,Christian Reich,30.0,瑞士,雪车男子四人座,1998
99641,Christian Reich,34.0,瑞士,雪车男子二人座,2002
99641,Christian Reich,34.0,瑞士,雪车男子四人座,2002
99651,"Frank William ""Bill"" Reichart",28.0,美国,冰球男子冰球,1964
99652,Sonja Reichart,29.0,德国,自由式滑雪女子空中技巧,1994
99657,"Hans-Jrg ""Jrg"" Reichel",25.0,奥地利,冰球男子冰球,1948
99658,Martin Reichel,28.0,德国,冰球男子冰球,2002
99659,Robert Reichel,26.0,捷克共和国,冰球男子冰球,1998
99659,Robert Reichel,30.0,捷克共和国,冰球男子冰球,2002
99660,"Johannes ""Hannes"" Reichelt",25.0,奥地利,高山滑雪男子超级大回转,2006
99662,Tom Reichelt,27.0,德国,越野滑雪男子15公里,2010
99662,Tom Reichelt,27.0,德国,越野滑雪男子30公里双追逐,2010
99665,Rosemarie Reichenbach (-Ryter),20.0,瑞士,高山滑雪女子降滑,1956
99670,Brigitte Reichert,17.0,德国,速滑女子500米,1964
99670,Brigitte Reichert,17.0,德国,速滑女子1000米,1964
99675,"Rosa ""Ossi"" Reichert",26.0,德国,高山滑雪女子大回转,1952
99675,"Rosa ""Ossi"" Reichert",26.0,德国,高山滑雪女子回转,1952
99675,"Rosa ""Ossi"" Reichert",30.0,德国,高山滑雪女子降滑,1956
99675,"Rosa ""Ossi"" Reichert",30.0,德国,高山滑雪女子大回转,1956
99675,"Rosa ""Ossi"" Reichert",30.0,德国,高山滑雪女子回转,1956
99683,Charlotte Anne Reid (-Picher),22.0,新西兰,高山滑雪女子降滑,1968
99683,Charlotte Anne Reid (-Picher),22.0,新西兰,高山滑雪女子大回转,1968
99683,Charlotte Anne Reid (-Picher),22.0,新西兰,高山滑雪女子回转,1968
99688,Charles Reid,23.0,加拿大,单板滑雪男子坡面障碍技巧,2014
99710,Robert W. Reid,27.0,澳大利亚,冰球男子冰球,1960
99715,Sarah Reid,26.0,加拿大,钢架雪车女子钢架雪车,2014
99718,"Robert Harley Reid, Sr.",33.0,美国,越野滑雪男子50公里,1932
99725,"Josef ""Sepp"" Reif",22.0,德国,冰球男子冰球,1960
99725,"Josef ""Sepp"" Reif",26.0,德国,冰球男子冰球,1964
99725,"Josef ""Sepp"" Reif",30.0,德国,冰球男子冰球,1968
99734,Seppo Olavi Reijonen,23.0,芬兰,跳台滑雪男子个人大跳台,1968
99736,Joachim Reil,24.0,德国,冰球男子冰球,1980
99736,Joachim Reil,28.0,德国,冰球男子冰球,1984
99736,Joachim Reil,32.0,德国,冰球男子冰球,1988
99750,Tiia-Riitta Johanna Reima,25.0,芬兰,冰球女子冰球,1998
99750,Tiia-Riitta Johanna Reima,29.0,芬兰,冰球女子冰球,2002
99765,Torald Rein,23.0,德国,越野滑雪男子10公里,1992
99765,Torald Rein,23.0,德国,越野滑雪男子30公里,1992
99765,Torald Rein,23.0,德国,越野滑雪男子10/15公里追逐赛,1992
99765,Torald Rein,23.0,德国,越野滑雪男子4×10公里接力赛,1992
99765,Torald Rein,25.0,德国,越野滑雪男子10公里,1994
99765,Torald Rein,25.0,德国,越野滑雪男子10/15公里追逐赛,1994
99765,Torald Rein,25.0,德国,越野滑雪男子4×10公里接力赛,1994
99765,Torald Rein,29.0,德国,越野滑雪男子30公里,1998
99769,Edy Reinalter,27.0,瑞士,高山滑雪男子滑降,1948
99769,Edy Reinalter,27.0,瑞士,高山滑雪男子回转,1948
99769,Edy Reinalter,27.0,瑞士,高山滑雪男子全能,1948
99775,Franz Reindl,21.0,德国,冰球男子冰球,1976
99775,Franz Reindl,25.0,德国,冰球男子冰球,1980
99775,Franz Reindl,29.0,德国,冰球男子冰球,1984
99776,Franziska Reindl (-Wessely),19.0,德国,冰球女子冰球,2002
99789,Francis Reinhard,27.0,瑞士,冰球男子冰球,1972
99792,Karl Max Reinhardt,NAN,德国,雪车男子四/五,1928
99823,Antonio Reis,28.0,葡萄牙,雪车男子二人座,1988
99823,Antonio Reis,28.0,葡萄牙,雪车男子四人座,1988
99834,Josef Reisinger,23.0,奥地利,速滑男子1500米,1964
99841,Livia Elena Reit (Lagusis-),23.0,罗马尼亚,越野滑雪女子5公里,1984
99841,Livia Elena Reit (Lagusis-),23.0,罗马尼亚,越野滑雪女子10公里,1984
99843,Erle Charles Reiter,19.0,美国,花样滑冰男单,1936
99844,Ernst Reiter,21.0,德国,冬季两项男子20公里,1984
99844,Ernst Reiter,21.0,德国,冬季两项男子4×7.5公里接力赛,1984
99844,Ernst Reiter,25.0,德国,冬季两项男子10公里短距离,1988
99844,Ernst Reiter,25.0,德国,冬季两项男子20公里,1988
99844,Ernst Reiter,25.0,德国,冬季两项男子4×7.5公里接力赛,1988
99846,Justin Reiter,33.0,美国,单板滑雪男子平行大回转,2014
99846,Justin Reiter,33.0,美国,单板滑雪男子平行回转,2014
99847,Mario Reiter,27.0,奥地利,高山滑雪男子回转,1998
99847,Mario Reiter,27.0,奥地利,高山滑雪男子全能,1998
99852,Nina Reithmayer,21.0,奥地利,雪橇女子单人,2006
99852,Nina Reithmayer,25.0,奥地利,雪橇女子单人,2010
99852,Nina Reithmayer,29.0,奥地利,雪橇女子单人,2014
99854,Ivana Reitmayerov,17.0,斯洛伐克,花样滑冰女子个人,2010
99868,Miroslav Rejman,26.0,捷克共和国,冰球男子冰球,1952
99870,Mara Rekar,18.0,塞尔维亚,越野滑雪女子10公里,1956
99872,Anders Rekdal,23.0,挪威,自由式滑雪男子障碍追逐,2010
99876,Arvds Reis,27.0,拉脱维亚,冰球男子冰球,2006
99876,Arvds Reis,31.0,拉脱维亚,冰球男子冰球,2010
99876,Arvds Reis,35.0,拉脱维亚,冰球男子冰球,2014
99877,Guntis Ris,23.0,拉脱维亚,雪橇男子个人,1998
99877,Guntis Ris,27.0,拉脱维亚,雪橇男子个人,2002
99877,Guntis Ris,31.0,拉脱维亚,雪橇男子个人,2006
99877,Guntis Ris,35.0,拉脱维亚,雪橇男子个人,2010
99879,Esko Aatu Rekomaa,19.0,芬兰,冰球男子冰球,1952
99880,Alf Martin Rekstad,28.0,挪威,速滑男子10000米,1980
99901,"Jan Theodoor ""Thedo"" Remmelink",34.0,荷兰,单板滑雪男子大回转,1998
99906,Shannon Colleen Rempel,21.0,加拿大,速滑女子500米,2006
99906,Shannon Colleen Rempel,21.0,加拿大,速滑女子1000米,2006
99906,Shannon Colleen Rempel,21.0,加拿大,速滑女子1500米,2006
99906,Shannon Colleen Rempel,21.0,加拿大,速滑女子团体追逐（6圈）,2006
99906,Shannon Colleen Rempel,25.0,加拿大,速滑女子500米,2010
99906,Shannon Colleen Rempel,25.0,加拿大,速滑女子1000米,2010
99908,Zdenk Remsa,19.0,捷克共和国,跳台滑雪男子个人标准台,1948
99912,Patrick Remy,22.0,法国,越野滑雪男子15公里,1988
99912,Patrick Remy,22.0,法国,越野滑雪男子30公里,1988
99912,Patrick Remy,22.0,法国,越野滑雪男子4×10公里接力赛,1988
99912,Patrick Remy,26.0,法国,越野滑雪男子10公里,1992
99912,Patrick Remy,26.0,法国,越野滑雪男子30公里,1992
99912,Patrick Remy,26.0,法国,越野滑雪男子10/15公里追逐赛,1992
99912,Patrick Remy,26.0,法国,越野滑雪男子4×10公里接力赛,1992
99912,Patrick Remy,28.0,法国,越野滑雪男子10公里,1994
99912,Patrick Remy,28.0,法国,越野滑雪男子50公里,1994
99912,Patrick Remy,28.0,法国,越野滑雪男子10/15公里追逐赛,1994
99912,Patrick Remy,28.0,法国,越野滑雪男子4×10公里接力赛,1994
99912,Patrick Remy,32.0,法国,越野滑雪男子10公里,1998
99912,Patrick Remy,32.0,法国,越野滑雪男子30公里,1998
99912,Patrick Remy,32.0,法国,越野滑雪男子10/15公里追逐赛,1998
99912,Patrick Remy,32.0,法国,越野滑雪男子4×10公里接力赛,1998
99915,Christy Ren,18.0,中国,短道速滑女子500米,2002
99915,Christy Ren,18.0,中国,短道速滑女子1000米,2002
99915,Christy Ren,18.0,中国,短道速滑女子1500米,2002
99916,Ren Guiping,19.0,中国,越野滑雪女子5公里,1980
99916,Ren Guiping,19.0,中国,越野滑雪女子10公里,1980
99917,Ren Hui,22.0,中国,速滑女子500米,2006
99917,Ren Hui,22.0,中国,速滑女子1000米,2006
99917,Ren Hui,26.0,中国,速滑女子1000米,2010
99921,Ren Long,17.0,中国,越野滑雪男子50公里,2006
99921,Ren Long,17.0,中国,越野滑雪男子30公里双追逐,2006
99921,Ren Long,25.0,中国,冬季两项男子10公里短距离,2014
99921,Ren Long,25.0,中国,冬季两项男子20公里,2014
99943,"Albert Romo ""Ab"" Renaud",27.0,加拿大,冰球男子冰球,1948
99944,Boris Renaud,18.0,塞尔维亚,冰球男子冰球,1964
99944,Boris Renaud,22.0,塞尔维亚,冰球男子冰球,1968
99944,Boris Renaud,26.0,塞尔维亚,冰球男子冰球,1972
99955,Bo Mikael Renberg,25.0,瑞典,冰球男子冰球,1998
99955,Bo Mikael Renberg,29.0,瑞典,冰球男子冰球,2002
99980,Franz Renggli,23.0,瑞士,越野滑雪男子15公里,1976
99980,Franz Renggli,23.0,瑞士,越野滑雪男子50公里,1976
99980,Franz Renggli,23.0,瑞士,越野滑雪男子4×10公里接力赛,1976
99980,Franz Renggli,27.0,瑞士,越野滑雪男子15公里,1980
99980,Franz Renggli,27.0,瑞士,越野滑雪男子50公里,1980
99991,Paul Wisner Renne,24.0,美国,冬季两项男子20公里,1964
99996,Sara Renner,21.0,加拿大,越野滑雪女子5公里,1998
99996,Sara Renner,21.0,加拿大,越野滑雪女子30公里,1998
99996,Sara Renner,21.0,加拿大,越野滑雪女子5/10公里追逐,1998
99996,Sara Renner,21.0,加拿大,越野滑雪女子4×5公里接力,1998
99996,Sara Renner,25.0,加拿大,越野滑雪女子短距离,2002
99996,Sara Renner,25.0,加拿大,越野滑雪女子10公里,2002
99996,Sara Renner,25.0,加拿大,越野滑雪女子5/5公里追逐,2002
99996,Sara Renner,25.0,加拿大,越野滑雪女子4×5公里接力,2002
99996,Sara Renner,29.0,加拿大,越野滑雪女子短距离,2006
99996,Sara Renner,29.0,加拿大,越野滑雪女子10公里,2006
99996,Sara Renner,29.0,加拿大,越野滑雪女子15公里装追逐,2006
99996,Sara Renner,29.0,加拿大,越野滑雪女子4×5公里接力,2006
99996,Sara Renner,29.0,加拿大,越野滑雪女子团体短距离,2006
99996,Sara Renner,33.0,加拿大,越野滑雪女子短距离,2010
99996,Sara Renner,33.0,加拿大,越野滑雪女子30公里,2010
99996,Sara Renner,33.0,加拿大,越野滑雪女子15公里装追逐,2010
99996,Sara Renner,33.0,加拿大,越野滑雪女子团体短距离,2010
100003,Diana Rennik,20.0,爱沙尼亚,花样滑冰混合双人,2006
100006,Heidi Maria Renoth (-Kraja),19.0,德国,单板滑雪女子大回转,1998
100006,Heidi Maria Renoth (-Kraja),23.0,德国,单板滑雪女子平行大回转,2002
100007,Herbert Renoth,22.0,德国,高山滑雪男子滑降,1984
100030,Guy Philip Renwick,27.0,英国,雪车男子四人座,1964
100030,Guy Philip Renwick,31.0,英国,雪车男子四人座,1968
100033,Andreas Renz,24.0,德国,冰球男子冰球,2002
100033,Andreas Renz,28.0,德国,冰球男子冰球,2006
100037,Mikail Renzhin,27.0,以色列,高山滑雪男子大回转,2006
100037,Mikail Renzhin,27.0,以色列,高山滑雪男子回转,2006
100037,Mikail Renzhin,31.0,以色列,高山滑雪男子大回转,2010
100037,Mikail Renzhin,31.0,以色列,高山滑雪男子回转,2010
100039,"Trijntje ""Trijnie"" Rep (-Roozendaal)",21.0,荷兰,速滑女子500米,1972
100039,"Trijntje ""Trijnie"" Rep (-Roozendaal)",21.0,荷兰,速滑女子1000米,1972
100051,Frantiek Repka,22.0,捷克共和国,北欧两项男子个人,1988
100052,Boris Vadimovich Repnin,25.0,俄罗斯,速滑男子1000米,1988
100053,Veikko Juhani Repo,24.0,芬兰,越野滑雪男子15公里,1972
100053,Veikko Juhani Repo,24.0,芬兰,越野滑雪男子4×10公里接力赛,1972
100053,Veikko Juhani Repo,28.0,芬兰,越野滑雪男子30公里,1976
100053,Veikko Juhani Repo,28.0,芬兰,越野滑雪男子50公里,1976
100055,Sami Matti Repo,22.0,芬兰,越野滑雪男子50公里,1994
100055,Sami Matti Repo,26.0,芬兰,越野滑雪男子10公里,1998
100055,Sami Matti Repo,26.0,芬兰,越野滑雪男子30公里,1998
100055,Sami Matti Repo,26.0,芬兰,越野滑雪男子10/15公里追逐赛,1998
100055,Sami Matti Repo,26.0,芬兰,越野滑雪男子4×10公里接力赛,1998
100055,Sami Matti Repo,30.0,芬兰,越野滑雪男子短距离,2002
100055,Sami Matti Repo,30.0,芬兰,越野滑雪男子30公里,2002
100055,Sami Matti Repo,30.0,芬兰,越野滑雪男子10/10公里追逐,2002
100055,Sami Matti Repo,30.0,芬兰,越野滑雪男子4×10公里接力赛,2002
100056,Seppo Hannu Antero Repo,24.0,芬兰,冰球男子冰球,1972
100057,Marja Anneli Repola (-Risku),25.0,芬兰,速滑女子500米,1980
100057,Marja Anneli Repola (-Risku),25.0,芬兰,速滑女子1000米,1980
100057,Marja Anneli Repola (-Risku),25.0,芬兰,速滑女子1500米,1980
100057,Marja Anneli Repola (-Risku),25.0,芬兰,速滑女子3000米,1980
100060,Francis Reppelin,18.0,法国,北欧两项男子个人,1988
100060,Francis Reppelin,22.0,法国,北欧两项男子团体,1992
100060,Francis Reppelin,22.0,法国,北欧两项男子个人,1992
100073,Alexander Resch,22.0,德国,雪橇混合男子双人,2002
100073,Alexander Resch,26.0,德国,雪橇混合男子双人,2006
100073,Alexander Resch,30.0,德国,雪橇混合男子双人,2010
100074,Erwin Resch,22.0,奥地利,高山滑雪男子滑降,1984
100077,Lisa Resch,27.0,德国,高山滑雪女全能,1936
100082,Anke Reschwamm-Schulze,25.0,德国,越野滑雪女子5公里,1998
100082,Anke Reschwamm-Schulze,25.0,德国,越野滑雪女子15公里,1998
100082,Anke Reschwamm-Schulze,25.0,德国,越野滑雪女子30公里,1998
100082,Anke Reschwamm-Schulze,25.0,德国,越野滑雪女子5/10公里追逐,1998
100082,Anke Reschwamm-Schulze,25.0,德国,越野滑雪女子4×5公里接力,1998
100082,Anke Reschwamm-Schulze,29.0,德国,越野滑雪女子短距离,2002
100082,Anke Reschwamm-Schulze,29.0,德国,越野滑雪女子15公里,2002
100083,Giuseppe Rescigno,33.0,意大利,雪车男子四人座,1968
100088,Olga Viktorovna Reshetkova,28.0,吉尔吉斯斯坦,越野滑雪女子短距离,2010
100098,Vladimr Resl,22.0,捷克共和国,雪橇男子个人,1976
100098,Vladimr Resl,22.0,捷克共和国,雪橇混合男子双人,1976
100098,Vladimr Resl,26.0,捷克共和国,雪橇男子个人,1980
100098,Vladimr Resl,26.0,捷克共和国,雪橇混合男子双人,1980
100099,Resmi Resmiev,24.0,保加利亚,高山滑雪男子滑降,1972
100099,Resmi Resmiev,24.0,保加利亚,高山滑雪男子大回转,1972
100099,Resmi Resmiev,24.0,保加利亚,高山滑雪男子回转,1972
100100,Helen Resor,20.0,美国,冰球女子冰球,2006
100103,Gerald Ressmann,23.0,奥地利,冰球男子冰球,1994
100103,Gerald Ressmann,27.0,奥地利,冰球男子冰球,1998
100103,Gerald Ressmann,31.0,奥地利,冰球男子冰球,2002
100127,Jol Therry Retornaz,22.0,意大利,冰壶男子冰壶,2006
100128,"Samantha ""Sam"" Retrosi",20.0,美国,雪橇女子单人,2006
100132,Martin Rettl,28.0,奥地利,钢架雪车男子钢架雪车,2002
100132,Martin Rettl,32.0,奥地利,钢架雪车男子钢架雪车,2006
100138,Matti Johannes Reunamki,23.0,芬兰,冰球男子冰球,1964
100138,Matti Johannes Reunamki,27.0,芬兰,冰球男子冰球,1968
100145,Bruno Reuteler,26.0,瑞士,跳台滑雪男子个人标准台,1998
100145,Bruno Reuteler,26.0,瑞士,跳台滑雪男子个人大跳台,1998
100145,Bruno Reuteler,26.0,瑞士,跳台滑雪男子团体大跳台,1998
100146,Fabienne Reuteler,22.0,瑞士,单板滑雪女子U型场地技巧,2002
100157,Fernando Reutter,17.0,智利,高山滑雪男子滑降,1976
100158,Katherine Reutter,21.0,美国,短道速滑女子500米,2010
100158,Katherine Reutter,21.0,美国,短道速滑女子1000米,2010
100158,Katherine Reutter,21.0,美国,短道速滑女子1500米,2010
100158,Katherine Reutter,21.0,美国,短道速滑女子3000米接力,2010
100163,Guy John Revell,22.0,加拿大,花样滑冰混合双人,1964
100173,Aurlie Revillet,23.0,法国,高山滑雪女子降滑,2010
100173,Aurlie Revillet,23.0,法国,高山滑雪女子超级大回转,2010
100183,Rico Rex,29.0,德国,花样滑冰混合双人,2006
100184,Anne-Flore Rey (-Tafani),18.0,法国,高山滑雪女子大回转,1980
100184,Anne-Flore Rey (-Tafani),18.0,法国,高山滑雪女子回转,1980
100184,Anne-Flore Rey (-Tafani),22.0,法国,高山滑雪女子大回转,1984
100184,Anne-Flore Rey (-Tafani),22.0,法国,高山滑雪女子回转,1984
100186,Denis Rey,25.0,法国,高山滑雪男子滑降,1992
100186,Denis Rey,25.0,法国,高山滑雪男子全能,1992
100194,Michel Rey,23.0,瑞士,越野滑雪男子15公里,1956
100196,Rgis Rey,22.0,法国,跳台滑雪男子个人标准台,1952
100196,Rgis Rey,26.0,法国,跳台滑雪男子个人标准台,1956
100197,Ren Rey,27.0,瑞士,高山滑雪男子回转,1956
100199,Robert Rey,25.0,法国,跳台滑雪男子个人标准台,1960
100202,Corinne Rey-Bellet (-Stadler),19.0,瑞士,高山滑雪女子大回转,1992
100202,Corinne Rey-Bellet (-Stadler),21.0,瑞士,高山滑雪女子大回转,1994
100202,Corinne Rey-Bellet (-Stadler),25.0,瑞士,高山滑雪女子降滑,1998
100202,Corinne Rey-Bellet (-Stadler),25.0,瑞士,高山滑雪女子超级大回转,1998
100202,Corinne Rey-Bellet (-Stadler),29.0,瑞士,高山滑雪女子降滑,2002
100202,Corinne Rey-Bellet (-Stadler),29.0,瑞士,高山滑雪女子超级大回转,2002
100202,Corinne Rey-Bellet (-Stadler),29.0,瑞士,高山滑雪女子大回转,2002
100236,Dmitry Aleksandrovich Reykherd,17.0,哈萨克斯坦,自由式滑雪男子雪上技巧,2006
100236,Dmitry Aleksandrovich Reykherd,21.0,哈萨克斯坦,自由式滑雪男子雪上技巧,2010
100236,Dmitry Aleksandrovich Reykherd,25.0,哈萨克斯坦,自由式滑雪男子雪上技巧,2014
100262,Kevin Reynolds,23.0,加拿大,花样滑冰男单,2014
100262,Kevin Reynolds,23.0,加拿大,花样滑冰团体,2014
100271,"Richard ""Todd"" Reynolds",27.0,美国,花样滑冰混合双人,1994
100281,Farzaneh Reza Soltani,28.0,伊朗,越野滑雪女子10公里,2014
100285,Jaroslav ez,37.0,捷克共和国,冰球男子冰球,1924
100292,Boris Reek,19.0,塞尔维亚,越野滑雪男子18公里,1928
100296,Magda Rezlerov,19.0,捷克共和国,冬季两项女子7.5公里短距离,2002
100296,Magda Rezlerov,19.0,捷克共和国,冬季两项女子10公里追逐,2002
100296,Magda Rezlerov,19.0,捷克共和国,冬季两项女子4×7.5公里接力,2002
100296,Magda Rezlerov,23.0,捷克共和国,冬季两项女子7.5公里短距离,2006
100296,Magda Rezlerov,23.0,捷克共和国,冬季两项女子15公里,2006
100296,Magda Rezlerov,23.0,捷克共和国,冬季两项女子4×6公里接力,2006
100296,Magda Rezlerov,27.0,捷克共和国,冬季两项女子7.5公里短距离,2010
100296,Magda Rezlerov,27.0,捷克共和国,冬季两项女子10公里追逐,2010
100296,Magda Rezlerov,27.0,捷克共和国,冬季两项女子15公里,2010
100296,Magda Rezlerov,27.0,捷克共和国,冬季两项女子4×6公里接力,2010
100302,Anfisa Anatolyevna Reztsova (Romanova-),23.0,俄罗斯,越野滑雪女子20公里,1988
100302,Anfisa Anatolyevna Reztsova (Romanova-),23.0,俄罗斯,越野滑雪女子4×5公里接力,1988
100302,Anfisa Anatolyevna Reztsova (Romanova-),27.0,俄罗斯,冬季两项女子7.5公里短距离,1992
100302,Anfisa Anatolyevna Reztsova (Romanova-),27.0,俄罗斯,冬季两项女子15公里,1992
100302,Anfisa Anatolyevna Reztsova (Romanova-),27.0,俄罗斯,冬季两项女子3×7.5公里接力,1992
100302,Anfisa Anatolyevna Reztsova (Romanova-),29.0,俄罗斯,冬季两项女子7.5公里短距离,1994
100302,Anfisa Anatolyevna Reztsova (Romanova-),29.0,俄罗斯,冬季两项女子15公里,1994
100302,Anfisa Anatolyevna Reztsova (Romanova-),29.0,俄罗斯,冬季两项女子4×7.5公里接力,1994
100305,Shelley Rhead-Skarvan,22.0,加拿大,速滑女子500米,1988
100305,Shelley Rhead-Skarvan,22.0,加拿大,速滑女子1000米,1988
100305,Shelley Rhead-Skarvan,26.0,加拿大,速滑女子500米,1992
100305,Shelley Rhead-Skarvan,26.0,加拿大,速滑女子1000米,1992
100306,Manon Ann Rhaume (-St. Cyr),25.0,加拿大,冰球女子冰球,1998
100310,Jacques N. Rheins,NAN,法国,雪车男子四/五,1928
100335,Ri Han-Soon,18.0,朝鲜,越野滑雪女子10公里,1964
100336,Ri Hyang-Mi,20.0,朝鲜,短道速滑女子500米,2006
100336,Ri Hyang-Mi,20.0,朝鲜,短道速滑女子1000米,2006
100353,Seitoku Ri,24.0,日本,速滑男子500米,1936
100353,Seitoku Ri,24.0,日本,速滑男子1500米,1936
100353,Seitoku Ri,24.0,日本,速滑男子5000米,1936
100353,Seitoku Ri,24.0,日本,速滑男子10000米,1936
100355,Ri Sung-Ryool,21.0,朝鲜,速滑男子500米,1964
100355,Ri Sung-Ryool,21.0,朝鲜,速滑男子1500米,1964
100371,Espen Rian,29.0,挪威,北欧两项男子个人大跳台/10公里,2010
100371,Espen Rian,29.0,挪威,北欧两项男子团体,2010
100407,Leandro de Carvalho Pinto Ribela,29.0,巴西,越野滑雪男子15公里,2010
100407,Leandro de Carvalho Pinto Ribela,33.0,巴西,越野滑雪男子短距离,2014
100408,Astra Rbena (-Vtola),20.0,俄罗斯,雪橇女子单人,1980
100415,Florent Ribet,24.0,法国,雪车男子四人座,2014
100419,Jordi Rib Font,20.0,西班牙,越野滑雪男子15公里,1988
100419,Jordi Rib Font,20.0,西班牙,越野滑雪男子30公里,1988
100419,Jordi Rib Font,20.0,西班牙,越野滑雪男子50公里,1988
100419,Jordi Rib Font,24.0,西班牙,越野滑雪男子10公里,1992
100419,Jordi Rib Font,24.0,西班牙,越野滑雪男子30公里,1992
100419,Jordi Rib Font,24.0,西班牙,越野滑雪男子50公里,1992
100419,Jordi Rib Font,24.0,西班牙,越野滑雪男子10/15公里追逐赛,1992
100419,Jordi Rib Font,24.0,西班牙,越野滑雪男子4×10公里接力赛,1992
100419,Jordi Rib Font,26.0,西班牙,越野滑雪男子10公里,1994
100419,Jordi Rib Font,26.0,西班牙,越野滑雪男子30公里,1994
100419,Jordi Rib Font,26.0,西班牙,越野滑雪男子50公里,1994
100419,Jordi Rib Font,26.0,西班牙,越野滑雪男子10/15公里追逐赛,1994
100419,Jordi Rib Font,30.0,西班牙,越野滑雪男子10公里,1998
100419,Jordi Rib Font,30.0,西班牙,越野滑雪男子50公里,1998
